origId, sciName, taxon, year, category, code
3761,Ixobrychus cinnamomeus,bird,1994,Lower Risk/least concern,LR/lc
3761,Ixobrychus cinnamomeus,bird,1988,Lower Risk/least concern,LR/lc
3763,Ixobrychus flavicollis,bird,2016,Least Concern,LC
3763,Ixobrychus flavicollis,bird,2012,Least Concern,LC
3763,Ixobrychus flavicollis,bird,2009,Least Concern,LC
3763,Ixobrychus flavicollis,bird,2008,Least Concern,LC
3763,Ixobrychus flavicollis,bird,2004,Least Concern,LC
3763,Ixobrychus flavicollis,bird,2000,Lower Risk/least concern,LR/lc
3763,Ixobrychus flavicollis,bird,1994,Lower Risk/least concern,LR/lc
3763,Ixobrychus flavicollis,bird,1988,Lower Risk/least concern,LR/lc
3766,Botaurus stellaris,bird,2016,Least Concern,LC
3766,Botaurus stellaris,bird,2012,Least Concern,LC
3766,Botaurus stellaris,bird,2009,Least Concern,LC
3766,Botaurus stellaris,bird,2008,Least Concern,LC
3766,Botaurus stellaris,bird,2004,Least Concern,LC
3766,Botaurus stellaris,bird,2000,Lower Risk/least concern,LR/lc
3766,Botaurus stellaris,bird,1994,Lower Risk/least concern,LR/lc
3766,Botaurus stellaris,bird,1988,Lower Risk/least concern,LR/lc
3769,Phoenicopterus roseus,bird,2018,Least Concern,LC
3769,Phoenicopterus roseus,bird,2017,Least Concern,LC
3769,Phoenicopterus roseus,bird,2016,Least Concern,LC
3769,Phoenicopterus roseus,bird,2015,Least Concern,LC
3769,Phoenicopterus roseus,bird,2012,Least Concern,LC
3769,Phoenicopterus roseus,bird,2009,Least Concern,LC
3769,Phoenicopterus roseus,bird,2008,Least Concern,LC
3769,Phoenicopterus roseus,bird,2004,Least Concern,LC
3769,Phoenicopterus roseus,bird,2000,Not Recognized,NR
3769,Phoenicopterus roseus,bird,1994,Not Recognized,NR
3769,Phoenicopterus roseus,bird,1988,Not Recognized,NR
3771,Phoeniconaias minor,bird,2018,Near Threatened,NT
3771,Phoeniconaias minor,bird,2016,Near Threatened,NT
3771,Phoeniconaias minor,bird,2015,Near Threatened,NT
3771,Phoeniconaias minor,bird,2012,Near Threatened,NT
3771,Phoeniconaias minor,bird,2008,Near Threatened,NT
3771,Phoeniconaias minor,bird,2006,Near Threatened,NT
3771,Phoeniconaias minor,bird,2004,Near Threatened,NT
3771,Phoeniconaias minor,bird,2000,Lower Risk/near threatened,LR/nt
3771,Phoeniconaias minor,bird,1994,Lower Risk/near threatened,LR/nt
3771,Phoeniconaias minor,bird,1988,Lower Risk/least concern,LR/lc
3777,Plegadis falcinellus,bird,2019,Least Concern,LC
3777,Plegadis falcinellus,bird,2016,Least Concern,LC
3777,Plegadis falcinellus,bird,2012,Least Concern,LC
3777,Plegadis falcinellus,bird,2009,Least Concern,LC
3777,Plegadis falcinellus,bird,2008,Least Concern,LC
3777,Plegadis falcinellus,bird,2004,Least Concern,LC
3777,Plegadis falcinellus,bird,2000,Lower Risk/least concern,LR/lc
3777,Plegadis falcinellus,bird,1994,Lower Risk/least concern,LR/lc
3777,Plegadis falcinellus,bird,1988,Lower Risk/least concern,LR/lc
3795,Threskiornis melanocephalus,bird,2016,Near Threatened,NT
3795,Threskiornis melanocephalus,bird,2012,Near Threatened,NT
3795,Threskiornis melanocephalus,bird,2008,Near Threatened,NT
3795,Threskiornis melanocephalus,bird,2006,Near Threatened,NT
3795,Threskiornis melanocephalus,bird,2004,Near Threatened,NT
3795,Threskiornis melanocephalus,bird,2000,Lower Risk/near threatened,LR/nt
3795,Threskiornis melanocephalus,bird,1994,Lower Risk/near threatened,LR/nt
3795,Threskiornis melanocephalus,bird,1988,Lower Risk/least concern,LR/lc
3798,Pseudibis papillosa,bird,2016,Least Concern,LC
3798,Pseudibis papillosa,bird,2012,Least Concern,LC
3798,Pseudibis papillosa,bird,2009,Least Concern,LC
3798,Pseudibis papillosa,bird,2008,Least Concern,LC
3798,Pseudibis papillosa,bird,2004,Least Concern,LC
3798,Pseudibis papillosa,bird,2000,Lower Risk/least concern,LR/lc
3798,Pseudibis papillosa,bird,1994,Lower Risk/near threatened,LR/nt
3798,Pseudibis papillosa,bird,1988,Lower Risk/least concern,LR/lc
3802,Platalea leucorodia,bird,2019,Least Concern,LC
3802,Platalea leucorodia,bird,2016,Least Concern,LC
3802,Platalea leucorodia,bird,2015,Least Concern,LC
3802,Platalea leucorodia,bird,2012,Least Concern,LC
3802,Platalea leucorodia,bird,2009,Least Concern,LC
3802,Platalea leucorodia,bird,2008,Least Concern,LC
3802,Platalea leucorodia,bird,2004,Least Concern,LC
3802,Platalea leucorodia,bird,2000,Lower Risk/least concern,LR/lc
3802,Platalea leucorodia,bird,1994,Lower Risk/least concern,LR/lc
3802,Platalea leucorodia,bird,1988,Lower Risk/least concern,LR/lc
3812,Pelecanus philippensis,bird,2017,Near Threatened,NT
3812,Pelecanus philippensis,bird,2016,Near Threatened,NT
3812,Pelecanus philippensis,bird,2012,Near Threatened,NT
3812,Pelecanus philippensis,bird,2008,Near Threatened,NT
3812,Pelecanus philippensis,bird,2007,Near Threatened,NT
3812,Pelecanus philippensis,bird,2006,Vulnerable,VU
3812,Pelecanus philippensis,bird,2004,Vulnerable,VU
3812,Pelecanus philippensis,bird,2000,Vulnerable,VU
3812,Pelecanus philippensis,bird,1996,Vulnerable,VU
3812,Pelecanus philippensis,bird,1994,Vulnerable,VU
3812,Pelecanus philippensis,bird,1988,Threatened,T
3827,Mycteria leucocephala,bird,2016,Near Threatened,NT
3827,Mycteria leucocephala,bird,2012,Near Threatened,NT
3827,Mycteria leucocephala,bird,2008,Near Threatened,NT
3827,Mycteria leucocephala,bird,2006,Near Threatened,NT
3827,Mycteria leucocephala,bird,2004,Near Threatened,NT
3827,Mycteria leucocephala,bird,2000,Lower Risk/near threatened,LR/nt
3827,Mycteria leucocephala,bird,1994,Lower Risk/near threatened,LR/nt
3827,Mycteria leucocephala,bird,1988,Lower Risk/least concern,LR/lc
3828,Anastomus oscitans,bird,2016,Least Concern,LC
3828,Anastomus oscitans,bird,2012,Least Concern,LC
3828,Anastomus oscitans,bird,2009,Least Concern,LC
3828,Anastomus oscitans,bird,2008,Least Concern,LC
3828,Anastomus oscitans,bird,2004,Least Concern,LC
3828,Anastomus oscitans,bird,2000,Lower Risk/least concern,LR/lc
3828,Anastomus oscitans,bird,1994,Lower Risk/near threatened,LR/nt
3828,Anastomus oscitans,bird,1988,Lower Risk/least concern,LR/lc
3830,Ciconia nigra,bird,2017,Least Concern,LC
3830,Ciconia nigra,bird,2016,Least Concern,LC
3830,Ciconia nigra,bird,2012,Least Concern,LC
3830,Ciconia nigra,bird,2009,Least Concern,LC
3830,Ciconia nigra,bird,2008,Least Concern,LC
3830,Ciconia nigra,bird,2004,Least Concern,LC
3830,Ciconia nigra,bird,2000,Lower Risk/least concern,LR/lc
3830,Ciconia nigra,bird,1994,Lower Risk/least concern,LR/lc
3830,Ciconia nigra,bird,1988,Lower Risk/least concern,LR/lc
3832,Ciconia episcopus,bird,2017,Vulnerable,VU
3832,Ciconia episcopus,bird,2016,Vulnerable,VU
3832,Ciconia episcopus,bird,2014,Vulnerable,VU
3835,Ciconia ciconia,bird,2016,Least Concern,LC
3835,Ciconia ciconia,bird,2012,Least Concern,LC
3835,Ciconia ciconia,bird,2009,Least Concern,LC
3835,Ciconia ciconia,bird,2008,Least Concern,LC
3835,Ciconia ciconia,bird,2004,Least Concern,LC
3835,Ciconia ciconia,bird,2000,Lower Risk/least concern,LR/lc
3835,Ciconia ciconia,bird,1994,Lower Risk/least concern,LR/lc
3835,Ciconia ciconia,bird,1988,Near Threatened,NT
3837,Ephippiorhynchus asiaticus,bird,2016,Near Threatened,NT
3837,Ephippiorhynchus asiaticus,bird,2012,Near Threatened,NT
3837,Ephippiorhynchus asiaticus,bird,2008,Near Threatened,NT
3837,Ephippiorhynchus asiaticus,bird,2007,Near Threatened,NT
3837,Ephippiorhynchus asiaticus,bird,2006,Near Threatened,NT
3837,Ephippiorhynchus asiaticus,bird,2004,Near Threatened,NT
3837,Ephippiorhynchus asiaticus,bird,2000,Lower Risk/near threatened,LR/nt
3837,Ephippiorhynchus asiaticus,bird,1994,Lower Risk/least concern,LR/lc
3837,Ephippiorhynchus asiaticus,bird,1988,Lower Risk/least concern,LR/lc
3840,Leptoptilos javanicus,bird,2016,Vulnerable,VU
3840,Leptoptilos javanicus,bird,2013,Vulnerable,VU
3840,Leptoptilos javanicus,bird,2012,Vulnerable,VU
3840,Leptoptilos javanicus,bird,2008,Vulnerable,VU
3840,Leptoptilos javanicus,bird,2006,Vulnerable,VU
3840,Leptoptilos javanicus,bird,2004,Vulnerable,VU
3840,Leptoptilos javanicus,bird,2000,Vulnerable,VU
3840,Leptoptilos javanicus,bird,1996,Vulnerable,VU
3840,Leptoptilos javanicus,bird,1994,Vulnerable,VU
3840,Leptoptilos javanicus,bird,1988,Threatened,T
3928,Puffinus pacificus,bird,NA,NA,NA
3930,Puffinus carneipes,bird,NA,NA,NA
3969,Oceanites oceanicus,bird,2018,Least Concern,LC
3969,Oceanites oceanicus,bird,2016,Least Concern,LC
3969,Oceanites oceanicus,bird,2012,Least Concern,LC
3969,Oceanites oceanicus,bird,2009,Least Concern,LC
3969,Oceanites oceanicus,bird,2008,Least Concern,LC
3969,Oceanites oceanicus,bird,2004,Least Concern,LC
3969,Oceanites oceanicus,bird,2000,Lower Risk/least concern,LR/lc
3969,Oceanites oceanicus,bird,1994,Lower Risk/least concern,LR/lc
3969,Oceanites oceanicus,bird,1988,Lower Risk/least concern,LR/lc
3973,Fregetta tropica,bird,2018,Least Concern,LC
3973,Fregetta tropica,bird,2016,Least Concern,LC
3973,Fregetta tropica,bird,2012,Least Concern,LC
3973,Fregetta tropica,bird,2009,Least Concern,LC
3973,Fregetta tropica,bird,2008,Least Concern,LC
3973,Fregetta tropica,bird,2004,Least Concern,LC
3973,Fregetta tropica,bird,2000,Lower Risk/least concern,LR/lc
3973,Fregetta tropica,bird,1994,Lower Risk/least concern,LR/lc
3973,Fregetta tropica,bird,1988,Lower Risk/least concern,LR/lc
3981,Oceanodroma monorhis,bird,NA,NA,NA
4017,Pitta brachyura,bird,2016,Least Concern,LC
4017,Pitta brachyura,bird,2012,Least Concern,LC
4017,Pitta brachyura,bird,2009,Least Concern,LC
4017,Pitta brachyura,bird,2008,Least Concern,LC
4017,Pitta brachyura,bird,2004,Least Concern,LC
4017,Pitta brachyura,bird,2000,Lower Risk/least concern,LR/lc
4017,Pitta brachyura,bird,1994,Lower Risk/least concern,LR/lc
4017,Pitta brachyura,bird,1988,Lower Risk/least concern,LR/lc
5507,Irena puella,bird,2016,Least Concern,LC
5527,Lanius isabellinus,bird,2016,Least Concern,LC
5528,Lanius cristatus,bird,2016,Least Concern,LC
5528,Lanius cristatus,bird,2012,Least Concern,LC
5528,Lanius cristatus,bird,2009,Least Concern,LC
5528,Lanius cristatus,bird,2008,Least Concern,LC
5528,Lanius cristatus,bird,2004,Least Concern,LC
5528,Lanius cristatus,bird,2000,Lower Risk/least concern,LR/lc
5528,Lanius cristatus,bird,1994,Lower Risk/least concern,LR/lc
5528,Lanius cristatus,bird,1988,Lower Risk/least concern,LR/lc
5532,Lanius vittatus,bird,2016,Least Concern,LC
5532,Lanius vittatus,bird,2012,Least Concern,LC
5532,Lanius vittatus,bird,2009,Least Concern,LC
5532,Lanius vittatus,bird,2008,Least Concern,LC
5532,Lanius vittatus,bird,2004,Least Concern,LC
5532,Lanius vittatus,bird,2000,Lower Risk/least concern,LR/lc
5532,Lanius vittatus,bird,1994,Lower Risk/least concern,LR/lc
5532,Lanius vittatus,bird,1988,Lower Risk/least concern,LR/lc
5533,Lanius schach,bird,2016,Least Concern,LC
5533,Lanius schach,bird,2012,Least Concern,LC
5533,Lanius schach,bird,2009,Least Concern,LC
5533,Lanius schach,bird,2008,Least Concern,LC
5533,Lanius schach,bird,2004,Least Concern,LC
5533,Lanius schach,bird,2000,Lower Risk/least concern,LR/lc
5533,Lanius schach,bird,1994,Lower Risk/least concern,LR/lc
5533,Lanius schach,bird,1988,Lower Risk/least concern,LR/lc
5736,Dendrocitta vagabunda,bird,2018,Least Concern,LC
5736,Dendrocitta vagabunda,bird,2016,Least Concern,LC
5736,Dendrocitta vagabunda,bird,2012,Least Concern,LC
5736,Dendrocitta vagabunda,bird,2009,Least Concern,LC
5736,Dendrocitta vagabunda,bird,2008,Least Concern,LC
5736,Dendrocitta vagabunda,bird,2004,Least Concern,LC
5736,Dendrocitta vagabunda,bird,2000,Lower Risk/least concern,LR/lc
5736,Dendrocitta vagabunda,bird,1994,Lower Risk/least concern,LR/lc
5736,Dendrocitta vagabunda,bird,1988,Lower Risk/least concern,LR/lc
5739,Dendrocitta leucogastra,bird,2016,Least Concern,LC
5739,Dendrocitta leucogastra,bird,2012,Least Concern,LC
5739,Dendrocitta leucogastra,bird,2009,Least Concern,LC
5739,Dendrocitta leucogastra,bird,2008,Least Concern,LC
5739,Dendrocitta leucogastra,bird,2004,Least Concern,LC
5739,Dendrocitta leucogastra,bird,2000,Lower Risk/least concern,LR/lc
5739,Dendrocitta leucogastra,bird,1994,Lower Risk/near threatened,LR/nt
5739,Dendrocitta leucogastra,bird,1988,Near Threatened,NT
5760,Corvus splendens,bird,2018,Least Concern,LC
5760,Corvus splendens,bird,2016,Least Concern,LC
5760,Corvus splendens,bird,2012,Least Concern,LC
5760,Corvus splendens,bird,2009,Least Concern,LC
5760,Corvus splendens,bird,2008,Least Concern,LC
5760,Corvus splendens,bird,2004,Least Concern,LC
5760,Corvus splendens,bird,2000,Lower Risk/least concern,LR/lc
5760,Corvus splendens,bird,1994,Lower Risk/least concern,LR/lc
5760,Corvus splendens,bird,1988,Lower Risk/least concern,LR/lc
5785,Corvus levaillantii,bird,NA,NA,NA
5857,Artamus fuscus,bird,2016,Least Concern,LC
5857,Artamus fuscus,bird,2012,Least Concern,LC
5857,Artamus fuscus,bird,2009,Least Concern,LC
5857,Artamus fuscus,bird,2008,Least Concern,LC
5857,Artamus fuscus,bird,2004,Least Concern,LC
5857,Artamus fuscus,bird,2000,Lower Risk/least concern,LR/lc
5857,Artamus fuscus,bird,1994,Lower Risk/least concern,LR/lc
5857,Artamus fuscus,bird,1988,Lower Risk/least concern,LR/lc
5882,Oriolus oriolus,bird,2017,Least Concern,LC
5882,Oriolus oriolus,bird,2016,Least Concern,LC
5884,Oriolus chinensis,bird,2018,Least Concern,LC
5884,Oriolus chinensis,bird,2016,Least Concern,LC
5884,Oriolus chinensis,bird,2013,Least Concern,LC
5884,Oriolus chinensis,bird,2012,Least Concern,LC
5884,Oriolus chinensis,bird,2009,Least Concern,LC
5884,Oriolus chinensis,bird,2008,Least Concern,LC
5884,Oriolus chinensis,bird,2004,Least Concern,LC
5884,Oriolus chinensis,bird,2000,Lower Risk/least concern,LR/lc
5884,Oriolus chinensis,bird,1994,Lower Risk/least concern,LR/lc
5884,Oriolus chinensis,bird,1988,Lower Risk/least concern,LR/lc
5893,Oriolus xanthornus,bird,2018,Least Concern,LC
5893,Oriolus xanthornus,bird,2016,Least Concern,LC
5893,Oriolus xanthornus,bird,2012,Least Concern,LC
5893,Oriolus xanthornus,bird,2009,Least Concern,LC
5893,Oriolus xanthornus,bird,2008,Least Concern,LC
5893,Oriolus xanthornus,bird,2004,Least Concern,LC
5893,Oriolus xanthornus,bird,2000,Lower Risk/least concern,LR/lc
5893,Oriolus xanthornus,bird,1994,Lower Risk/least concern,LR/lc
5893,Oriolus xanthornus,bird,1988,Lower Risk/least concern,LR/lc
5903,Coracina macei,bird,2018,Least Concern,LC
5903,Coracina macei,bird,2016,Least Concern,LC
5903,Coracina macei,bird,2012,Least Concern,LC
5903,Coracina macei,bird,2009,Least Concern,LC
5903,Coracina macei,bird,2008,Least Concern,LC
5903,Coracina macei,bird,2004,Least Concern,LC
5903,Coracina macei,bird,2000,Lower Risk/least concern,LR/lc
5903,Coracina macei,bird,1994,Lower Risk/least concern,LR/lc
5903,Coracina macei,bird,1988,Lower Risk/least concern,LR/lc
5948,Coracina melanoptera,bird,NA,NA,NA
5970,Pericrocotus divaricatus,bird,2018,Least Concern,LC
5970,Pericrocotus divaricatus,bird,2016,Least Concern,LC
5970,Pericrocotus divaricatus,bird,2013,Least Concern,LC
5970,Pericrocotus divaricatus,bird,2012,Least Concern,LC
5970,Pericrocotus divaricatus,bird,2009,Least Concern,LC
5970,Pericrocotus divaricatus,bird,2008,Least Concern,LC
5970,Pericrocotus divaricatus,bird,2004,Least Concern,LC
5970,Pericrocotus divaricatus,bird,2000,Lower Risk/least concern,LR/lc
5970,Pericrocotus divaricatus,bird,1994,Lower Risk/least concern,LR/lc
5970,Pericrocotus divaricatus,bird,1988,Lower Risk/least concern,LR/lc
5972,Pericrocotus cinnamomeus,bird,2016,Least Concern,LC
5972,Pericrocotus cinnamomeus,bird,2012,Least Concern,LC
5972,Pericrocotus cinnamomeus,bird,2009,Least Concern,LC
5972,Pericrocotus cinnamomeus,bird,2008,Least Concern,LC
5972,Pericrocotus cinnamomeus,bird,2004,Least Concern,LC
5972,Pericrocotus cinnamomeus,bird,2000,Lower Risk/least concern,LR/lc
5972,Pericrocotus cinnamomeus,bird,1994,Lower Risk/least concern,LR/lc
5972,Pericrocotus cinnamomeus,bird,1988,Lower Risk/least concern,LR/lc
5975,Pericrocotus erythropygius,bird,2017,Least Concern,LC
5975,Pericrocotus erythropygius,bird,2016,Least Concern,LC
5980,Pericrocotus flammeus,bird,2018,Least Concern,LC
5980,Pericrocotus flammeus,bird,2016,Least Concern,LC
5980,Pericrocotus flammeus,bird,2012,Least Concern,LC
5980,Pericrocotus flammeus,bird,2009,Least Concern,LC
5980,Pericrocotus flammeus,bird,2008,Least Concern,LC
5980,Pericrocotus flammeus,bird,2004,Least Concern,LC
5980,Pericrocotus flammeus,bird,2000,Lower Risk/least concern,LR/lc
5980,Pericrocotus flammeus,bird,1994,Lower Risk/least concern,LR/lc
5980,Pericrocotus flammeus,bird,1988,Lower Risk/least concern,LR/lc
5981,Hemipus picatus,bird,2018,Least Concern,LC
5981,Hemipus picatus,bird,2016,Least Concern,LC
5981,Hemipus picatus,bird,2012,Least Concern,LC
5981,Hemipus picatus,bird,2009,Least Concern,LC
5981,Hemipus picatus,bird,2008,Least Concern,LC
5981,Hemipus picatus,bird,2004,Least Concern,LC
5981,Hemipus picatus,bird,2000,Lower Risk/least concern,LR/lc
5981,Hemipus picatus,bird,1994,Lower Risk/least concern,LR/lc
5981,Hemipus picatus,bird,1988,Lower Risk/least concern,LR/lc
5988,Rhipidura albicollis,bird,2016,Least Concern,LC
5990,Rhipidura aureola,bird,2016,Least Concern,LC
5990,Rhipidura aureola,bird,2012,Least Concern,LC
5990,Rhipidura aureola,bird,2009,Least Concern,LC
5990,Rhipidura aureola,bird,2008,Least Concern,LC
5990,Rhipidura aureola,bird,2004,Least Concern,LC
5990,Rhipidura aureola,bird,2000,Lower Risk/least concern,LR/lc
5990,Rhipidura aureola,bird,1994,Lower Risk/least concern,LR/lc
5990,Rhipidura aureola,bird,1988,Lower Risk/least concern,LR/lc
6034,Dicrurus macrocercus,bird,2016,Least Concern,LC
6034,Dicrurus macrocercus,bird,2012,Least Concern,LC
6034,Dicrurus macrocercus,bird,2009,Least Concern,LC
6034,Dicrurus macrocercus,bird,2008,Least Concern,LC
6034,Dicrurus macrocercus,bird,2004,Least Concern,LC
6034,Dicrurus macrocercus,bird,2000,Lower Risk/least concern,LR/lc
6034,Dicrurus macrocercus,bird,1994,Lower Risk/least concern,LR/lc
6034,Dicrurus macrocercus,bird,1988,Lower Risk/least concern,LR/lc
6035,Dicrurus leucophaeus,bird,2016,Least Concern,LC
6035,Dicrurus leucophaeus,bird,2012,Least Concern,LC
6035,Dicrurus leucophaeus,bird,2009,Least Concern,LC
6035,Dicrurus leucophaeus,bird,2008,Least Concern,LC
6035,Dicrurus leucophaeus,bird,2004,Least Concern,LC
6035,Dicrurus leucophaeus,bird,2000,Lower Risk/least concern,LR/lc
6035,Dicrurus leucophaeus,bird,1994,Lower Risk/least concern,LR/lc
6035,Dicrurus leucophaeus,bird,1988,Lower Risk/least concern,LR/lc
6036,Dicrurus caerulescens,bird,2016,Least Concern,LC
6036,Dicrurus caerulescens,bird,2012,Least Concern,LC
6036,Dicrurus caerulescens,bird,2009,Least Concern,LC
6036,Dicrurus caerulescens,bird,2008,Least Concern,LC
6036,Dicrurus caerulescens,bird,2004,Least Concern,LC
6036,Dicrurus caerulescens,bird,2000,Lower Risk/least concern,LR/lc
6036,Dicrurus caerulescens,bird,1994,Lower Risk/least concern,LR/lc
6036,Dicrurus caerulescens,bird,1988,Lower Risk/least concern,LR/lc
6038,Dicrurus aeneus,bird,2016,Least Concern,LC
6038,Dicrurus aeneus,bird,2012,Least Concern,LC
6038,Dicrurus aeneus,bird,2009,Least Concern,LC
6038,Dicrurus aeneus,bird,2008,Least Concern,LC
6038,Dicrurus aeneus,bird,2004,Least Concern,LC
6038,Dicrurus aeneus,bird,2000,Lower Risk/least concern,LR/lc
6038,Dicrurus aeneus,bird,1994,Lower Risk/least concern,LR/lc
6038,Dicrurus aeneus,bird,1988,Lower Risk/least concern,LR/lc
6048,Dicrurus paradiseus,bird,2016,Least Concern,LC
6061,Hypothymis azurea,bird,2016,Least Concern,LC
6071,Terpsiphone paradisi,bird,2019,Least Concern,LC
6071,Terpsiphone paradisi,bird,2016,Least Concern,LC
6147,Aegithina tiphia,bird,2016,Least Concern,LC
6147,Aegithina tiphia,bird,2012,Least Concern,LC
6147,Aegithina tiphia,bird,2009,Least Concern,LC
6147,Aegithina tiphia,bird,2008,Least Concern,LC
6147,Aegithina tiphia,bird,2004,Least Concern,LC
6147,Aegithina tiphia,bird,2000,Lower Risk/least concern,LR/lc
6147,Aegithina tiphia,bird,1994,Lower Risk/least concern,LR/lc
6147,Aegithina tiphia,bird,1988,Lower Risk/least concern,LR/lc
6148,Aegithina nigrolutea,bird,2016,Least Concern,LC
6148,Aegithina nigrolutea,bird,2012,Least Concern,LC
6148,Aegithina nigrolutea,bird,2009,Least Concern,LC
6148,Aegithina nigrolutea,bird,2008,Least Concern,LC
6148,Aegithina nigrolutea,bird,2004,Least Concern,LC
6148,Aegithina nigrolutea,bird,2000,Lower Risk/least concern,LR/lc
6148,Aegithina nigrolutea,bird,1994,Lower Risk/least concern,LR/lc
6148,Aegithina nigrolutea,bird,1988,Lower Risk/least concern,LR/lc
6243,Tephrodornis pondicerianus,bird,2017,Least Concern,LC
6243,Tephrodornis pondicerianus,bird,2016,Least Concern,LC
6292,Monticola cinclorhynchus,bird,NA,NA,NA
6295,Monticola solitarius,bird,2016,Least Concern,LC
6295,Monticola solitarius,bird,2012,Least Concern,LC
6295,Monticola solitarius,bird,2009,Least Concern,LC
6295,Monticola solitarius,bird,2008,Least Concern,LC
6295,Monticola solitarius,bird,2004,Least Concern,LC
6295,Monticola solitarius,bird,2000,Lower Risk/least concern,LR/lc
6295,Monticola solitarius,bird,1994,Lower Risk/least concern,LR/lc
6295,Monticola solitarius,bird,1988,Lower Risk/least concern,LR/lc
6300,Myophonus horsfieldii,bird,2016,Least Concern,LC
6300,Myophonus horsfieldii,bird,2012,Least Concern,LC
6300,Myophonus horsfieldii,bird,2009,Least Concern,LC
6300,Myophonus horsfieldii,bird,2008,Least Concern,LC
6300,Myophonus horsfieldii,bird,2004,Least Concern,LC
6300,Myophonus horsfieldii,bird,2000,Lower Risk/least concern,LR/lc
6300,Myophonus horsfieldii,bird,1994,Lower Risk/least concern,LR/lc
6300,Myophonus horsfieldii,bird,1988,Lower Risk/least concern,LR/lc
6309,Zoothera wardii,bird,NA,NA,NA
6312,Zoothera citrina,bird,NA,NA,NA
6394,Turdus merula,bird,2016,Least Concern,LC
6490,Muscicapa dauurica,bird,2019,Least Concern,LC
6490,Muscicapa dauurica,bird,2017,Least Concern,LC
6490,Muscicapa dauurica,bird,2016,Least Concern,LC
6490,Muscicapa dauurica,bird,2015,Least Concern,LC
6490,Muscicapa dauurica,bird,2012,Least Concern,LC
6490,Muscicapa dauurica,bird,2009,Least Concern,LC
6490,Muscicapa dauurica,bird,2008,Least Concern,LC
6490,Muscicapa dauurica,bird,2004,Least Concern,LC
6490,Muscicapa dauurica,bird,2000,Lower Risk/least concern,LR/lc
6490,Muscicapa dauurica,bird,1994,Lower Risk/least concern,LR/lc
6490,Muscicapa dauurica,bird,1988,Lower Risk/least concern,LR/lc
6493,Muscicapa ruficauda,bird,NA,NA,NA
6494,Muscicapa muttui,bird,2016,Least Concern,LC
6494,Muscicapa muttui,bird,2012,Least Concern,LC
6494,Muscicapa muttui,bird,2009,Least Concern,LC
6494,Muscicapa muttui,bird,2008,Least Concern,LC
6494,Muscicapa muttui,bird,2004,Least Concern,LC
6494,Muscicapa muttui,bird,2000,Lower Risk/least concern,LR/lc
6494,Muscicapa muttui,bird,1994,Lower Risk/near threatened,LR/nt
6494,Muscicapa muttui,bird,1988,Lower Risk/least concern,LR/lc
6521,Ficedula subrubra,bird,2016,Vulnerable,VU
6521,Ficedula subrubra,bird,2012,Vulnerable,VU
6521,Ficedula subrubra,bird,2008,Vulnerable,VU
6521,Ficedula subrubra,bird,2004,Vulnerable,VU
6521,Ficedula subrubra,bird,2000,Vulnerable,VU
6521,Ficedula subrubra,bird,1996,Vulnerable,VU
6521,Ficedula subrubra,bird,1994,Vulnerable,VU
6521,Ficedula subrubra,bird,1988,Near Threatened,NT
6536,Ficedula superciliaris,bird,2016,Least Concern,LC
6536,Ficedula superciliaris,bird,2012,Least Concern,LC
6536,Ficedula superciliaris,bird,2009,Least Concern,LC
6536,Ficedula superciliaris,bird,2008,Least Concern,LC
6536,Ficedula superciliaris,bird,2004,Least Concern,LC
6536,Ficedula superciliaris,bird,2000,Lower Risk/least concern,LR/lc
6536,Ficedula superciliaris,bird,1994,Lower Risk/least concern,LR/lc
6536,Ficedula superciliaris,bird,1988,Lower Risk/least concern,LR/lc
6539,Ficedula nigrorufa,bird,2017,Least Concern,LC
6539,Ficedula nigrorufa,bird,2016,Near Threatened,NT
6539,Ficedula nigrorufa,bird,2012,Near Threatened,NT
6539,Ficedula nigrorufa,bird,2008,Near Threatened,NT
6539,Ficedula nigrorufa,bird,2004,Near Threatened,NT
6539,Ficedula nigrorufa,bird,2000,Lower Risk/near threatened,LR/nt
6539,Ficedula nigrorufa,bird,1994,Lower Risk/near threatened,LR/nt
6539,Ficedula nigrorufa,bird,1988,Near Threatened,NT
6542,Eumyias thalassinus,bird,2016,Least Concern,LC
6542,Eumyias thalassinus,bird,2012,Least Concern,LC
6542,Eumyias thalassinus,bird,2009,Least Concern,LC
6542,Eumyias thalassinus,bird,2008,Least Concern,LC
6542,Eumyias thalassinus,bird,2004,Least Concern,LC
6542,Eumyias thalassinus,bird,2000,Lower Risk/least concern,LR/lc
6542,Eumyias thalassinus,bird,1994,Lower Risk/least concern,LR/lc
6542,Eumyias thalassinus,bird,1988,Lower Risk/least concern,LR/lc
6545,Eumyias albicaudatus,bird,2017,Least Concern,LC
6545,Eumyias albicaudatus,bird,2016,Near Threatened,NT
6545,Eumyias albicaudatus,bird,2015,Near Threatened,NT
6545,Eumyias albicaudatus,bird,2012,Near Threatened,NT
6545,Eumyias albicaudatus,bird,2008,Near Threatened,NT
6545,Eumyias albicaudatus,bird,2004,Near Threatened,NT
6545,Eumyias albicaudatus,bird,2000,Lower Risk/near threatened,LR/nt
6545,Eumyias albicaudatus,bird,1994,Lower Risk/near threatened,LR/nt
6545,Eumyias albicaudatus,bird,1988,Near Threatened,NT
6560,Cyornis pallipes,bird,NA,NA,NA
6563,Cyornis rubeculoides,bird,2016,Least Concern,LC
6569,Cyornis tickelliae,bird,2017,Least Concern,LC
